author,text,published_at,like_count
@Jepfti439kro,"Di Konoha minim org beragama Islam yg dominan justru ormas Islam yaitu organisasi masa yg mengatasnamakan Islam. Akibatnya terjadi reaksi muncul jg ormas kristen yg berlawanan dg ormas Islam. Mereka bersaing tuk saling membesarkan organisasinya masing2, ahirnya  bukan lg membesarkan makna agamanya sendiri tp saling menghujat bersaing  ala organisasi biasa",2025-07-07T14:22:02Z,0
@Schyon14,Ingat Indonesia sangat mudah sekali di perdaya dan digunakan untuk kepentingan Elit agar kita tidak bisa bersatu.,2025-07-07T14:19:26Z,0
@ajiwahyu6193,"Barusan liat di vidio kdm, kadesnya kocak tad..wkwkwk",2025-07-07T14:19:24Z,0
@rahasiadunia95,"Izin kritik kang, sebagian orang2 islam terhadap sebagian orang2 kristen kang",2025-07-07T14:19:05Z,0
@desmonmau3032,Indonesia merdeka untuk Islam Yaman Indonesia,2025-07-07T14:18:12Z,0
@junismenjunismen9947,Prokatornya Dahannya tangkap polisi harus propesional jangan menjadi kacung dari agama maryotas,2025-07-07T14:18:05Z,0
@nonakarintv1683,Harus adil juga bul. Dan harus benar2 sesuai fakta.,2025-07-07T14:16:50Z,0
@Priyanto-d1y,MUI dibalik layarkah,2025-07-07T14:16:26Z,0
@pelajarkehidupan3,"Sumpah, terlalu bar bar orang-orang itu 🤣🤣🤣🤣

2025 msh ada ya kyak gtu",2025-07-07T14:16:17Z,0
@Hbatt2030,Bapak2 pengangguran ultra super dungu😂😂,2025-07-07T14:15:50Z,0
@jumaidasitumorang645,Namanya polisi pak pak.. Kayakngak tau aja.. 🤭,2025-07-07T14:15:25Z,0
@YosuaTampubolon-e8c,"Daging semua ini isinya🔥
Rispek guru, hormat setinggi tingginya 🫡",2025-07-07T14:15:11Z,0
@azicarmawan7275,"Mudah2an mereka(org kristen) tidak membalas perlakuan oknum saudara seiman kami di Papua atau NTT,",2025-07-07T14:15:08Z,0
@suwarsono-ow4hq,"Guru Gembul memang Islam jalur benar sesuai ajaran sesuai imannya. Klo Menteri HAM kan tidak sadar bahwa kegiatan Retreat itu dilakukan manusia, bukan simpase/gorila. Maka klo manusia melanggar hukum  konsekuensinya berhadapan dg hukum manusia. Klo yg lakukan jenis gorila memang harap dimaklumi, tidak akan dihukum. 
Betul GG ibu  Maria dpt bantuan Rp.100 juta dari yth KDM. Tetapi ibu Maria kelihatannya belum butuh bantuan dana untuk perbaiki rumahnya, beliau hormati  KDM tetapi sayang kepada orang yg layak dibantu, seperti yg terjadi di Cidahu - Sukabumi, maka bantuan tersebut diberikan untuk masjid & mushola yg memang memerlukannya.
Ajaran di Kristen adalah kasih, karena ada ayat yg berbunyi ........  siapa pun yang menampar pipi karanmu berilah juga kepadanya pipi kirimu.
Terimakasih Guru Gembul atas pandangannya yg membuat orang lebih mengerti tentang kebenaran.",2025-07-07T14:15:02Z,0
@ferrytaslim5231,"Mereka itu orang orang bodoh yg gampang dibodohi dan dihasut untuk merusak kerukunan beragama dan merusàk nama Indonesia, harus dihukum dan diusut supaya tidak terjadi lagi kejadian seperti itu.",2025-07-07T14:14:17Z,0
@tungtata1234,"Kita harus jeli teliti melihat dalang dari semua itu,jika di benturkan pada nama agama lain maka akan runyam,dan bukankah kitapun tau ada teroris juga buatan dari agamanya sendiri karena alaaan alasannya?",2025-07-07T14:14:17Z,0
@DiedietHaryanto,"Ya ditangkap,diusut kalo sudah kriminal ky gini..pengrusakan hak milik,intimidasi itu dilakukan orang"" tolol yg jelas jauh dari bijaksana..sedih gw 😢😢",2025-07-07T14:14:13Z,0
@duniadavin4481,"Kebudayaan Sunda di Jawa Barat yang adiluhung sudah lama hilang, baik dari segi tradisi pakaian maupun adat istiadat.. Digantikan oleh aksi barbar, anarkis dengan simbol simbol menjunjung agama demi mendapatksn surga 😂",2025-07-07T14:14:04Z,0
@wendee123,Memang yg boleh sama yg punya neraka,2025-07-07T14:13:51Z,0
@Dayak_Bisomu,NKRai sudah tidak relevan lagi. Bagusnya setiap pulau² memerdekakan diri saja.,2025-07-07T14:13:48Z,0
@helmidcrows9449,D poso dan papua  juga kebalikan nya bulshit malah lebihbparah,2025-07-07T14:13:25Z,0
@omon-omon-c8e,"Katanya negara menjamin hak2 beragama bagi semua warganegara. "" ngimpiii""...",2025-07-07T14:13:23Z,0
@ottosantosa-fx8dh,"Jangankan pada yg beda keyakinan bahkan pada sesama penyembah Allah SWT aja mereka tega. Beda shalat subuh baca qunut bisa perang dua jamaah masjid. Lebih dari satu milenium Syiah dan Sunni berantem. Teman-teman Kristen dan Katolik coba bedah anatomi umat Islam dunia saat ini, amat rusak. Siapa yg merusak? Ya imam-imam mazhab, sempalan, ulama2 politik, habib2. Umat Islam di Indonesia lebih iman kepada imam [baca : manusia] ketimbang tuhan yg menciptakan manusia. Sy membuang jauh-jauh MUI, ormas keagamaan, mazhab, sempalan. Ke-Islam-an sy gak ada urusan dg mereka itu. Jd belajar agama pada kyai, ustadz, atw guru selama mereka masih manusia biasa ya kl masuk logika iman ambil sbg petunjuk kepada Illahi tp kl tidak abaikan saja. Gak ingin aku jd pengikut satu dari mereka.",2025-07-07T14:13:16Z,0
@fransiskussaferiustarjonnambut,Terima kasih kk sudah membuat Video ini❤❤❤,2025-07-07T14:12:46Z,0
@sumarnoadiwijoyo9441,Ultra rokigrung promax😂😂😂😂😂,2025-07-07T14:12:38Z,0
@tungtata1234,"Pak guru gembul,pelaku yang menghasut warga dari kalangan mereka sendiri,alasan mereka karena menempati retret rumah yang di ciptakan orang politik,maka komunitas tempat mereka yang resmi kerap sepi jemaat,padahal tempat yang resmi sudah ada tersedia,keinginan pimpinan mereka,pisahkan keagamaan antara politik,agama berpolitik silahkan tapi bedakan antara keagamaan,sedangkan retret itu bentukan politik",2025-07-07T14:11:58Z,0
@DedeSliat,masih ada ustaz yg bisa jadi teladan,2025-07-07T14:11:51Z,0
@SERSCO-28,"Betul GG.mereka itu mmg """"ULTRA DUNGU PRO MAX""""😂😂",2025-07-07T14:11:04Z,0
@suparnosuparno6341,Biasanya di manfaatkan orang yg mengaku hidup mementingkan urusan akherat ( itu untuk menutupi kebodohannya)    yg biasa minta minta di jalanan,2025-07-07T14:10:29Z,0
@asikrianto,Di tempat kami berrti orang Islamnya cerdas dan beriman karna smenjak sy kecil smpe umur 40th gk pernah ada greja di lempar pake batu apalagi melarang beribadah.,2025-07-07T14:10:06Z,0
@GenesisGaijin,"Tolong garis bawahi ""Bapak-bapak yang tidak memiliki pekerjaan"" 😅",2025-07-07T14:10:01Z,1
@rismanto-v5i,saya perah membaca warta berita mengenai betapa intolerannya mayoritas (umat islam) di bali waktu nyepi,2025-07-07T14:10:01Z,0
@JokoKawil,Tahan paksa mengaku sispa otaknya,2025-07-07T14:09:54Z,0
@DENISAPUTRO-n9l,tempat gua di Jateng ibadahnya kejawen malah dilarang 😂 katanya musyrik.padahal kan budaya,2025-07-07T14:09:47Z,0
@LeoNidas-ik7wf,nalar rendah ga jauh dari anak onta,2025-07-07T14:09:37Z,0
@hwyohannes5582,"Mas GG inilah  guru yg sebenar-2 nya, berani bicara logis n apa ada nya. Wawasan belio jauh melampaui  pejabat negara berwenang yg seharus nya  bersikap.",2025-07-07T14:09:23Z,0
@pelajarkehidupan3,"Dimana ada habeb, disitu pasti banyak provokasi dan banyak pemabok agama 🤣🤣🤣",2025-07-07T14:09:13Z,0
@KratosHambaAllah,Apa pemerintah kita perlu direset seperti revolusi Prancis?,2025-07-07T14:09:04Z,0
@ihsanramadhani9097,duh isin guru gembul ngabahas sukabumi wkwkwk,2025-07-07T14:09:01Z,0
@DeckyBoham-r7g,"Guru Gembul memang mantap 👍👍👍. Muslim yg smart, layak dan pantas dikemudian hari diangkat menjadi menteri agama RI👍👍👍",2025-07-07T14:08:47Z,1
@bimaputra9969,mosok iso islam bilang maaf !! hahah Haram lebih dari pada babi klakuanya,2025-07-07T14:08:37Z,0
@sonjawidjaya007,"jatim horeg
jabar rasis
jateng judol 
JAWA HAMA BOSS",2025-07-07T14:07:43Z,0
@eternaya,Lama2 gua kirimin palu dari langit aje ini jowo 😂,2025-07-07T14:07:29Z,0
@Rezer_356,Maaf Pak guru. Di daerahku dulu ada sebuah rumah yg dipakai untuk rumah doa orang Kristen. Lama2 rumah itu sekarang jadi gereja,2025-07-07T14:07:14Z,0
@bambangtrihandoko8349,Bilang aja mereka Takut sama bakingan org2 yg ngerusuh udah kelak kok siapa yg ngerusak di video ngapain didiemin coba mana dibela kementrian lagi dongonya heran banget mending ngurus yg lain😑,2025-07-07T14:06:05Z,0
@JokoKawil,Proses hukum saja yg melakukan inyimidasi dan pengrusakan,2025-07-07T14:05:35Z,0
@andikaPutra-u3b,"Yang bikin kami geram mentri HAM  memberikan jamaninan PENANGGUHAN 
secara tidak laksan pemerinta membenarkan Perbuatan mereka it..

kami sebagai agama kristen mara sakit hati,. kami bisa saja melakukan hal yg sama di daera say ini islam uma 1% mereka hidup damai,

apa yang ada di media sosia kami selalu pantau terus apa yg terjadi di jawa sana kmi di sini sakit. kalai emang negara ini kusus buat islam biarkan kami meredeka. 
salam hormat dari Papua",2025-07-07T14:04:47Z,0
@sastrowijoyo7171,MUI dimana ?,2025-07-07T14:04:32Z,0
@jakupmalik8726,teruslah berkarakter GG,2025-07-07T14:04:26Z,0
@aldiyanto219,Emang ada provokator nya,2025-07-07T14:04:24Z,0
@abn5185,Hadir pak guru,2025-07-07T14:04:16Z,0
@garavient,jadi Israel di negara sendiri :),2025-07-07T14:04:01Z,0
@AbimZaid,"Salah judul tu, Bukan di INDONESIA, Tapi di Negara kalian!!!  Negara ""Jawa""  Semua keburukan ada disana, 👎👎👎",2025-07-07T14:03:58Z,0
@sastrowijoyo7171,Indonesia harus tegas Pancasila Jelas,2025-07-07T14:03:34Z,0
@AsepUcok-w9i,Sadis koment Gurgem terhadap MUI....🤭🤭,2025-07-07T14:03:16Z,0
@garavient,"intinya sih karena yang melakukan acara itu Kristen, coba kalo itu acara islam pasti lancar, aman, sentosa, jaya. Intinya karena Kristen aja wkwkwk",2025-07-07T14:03:13Z,0
@nailaalian2504,Emang kamu yg punya negara ..... otak pemecah belah anak bangsa tmksh pak GG narasinya yg bagus,2025-07-07T14:03:10Z,0
@tangguhbijakardianto,sejauh saya mendatangi tempat diindonesia emg jujur jawa barat atau khususnya orang sunda tuh kebanyakan kalo liat orang kristen tuh kaya liat setan,2025-07-07T14:02:24Z,0
@Faizstory4,"Setuju banget dengan pernyataan gurgem, kasus serup juga terjadi di Tuban Jatim sekelmpok ormas Islam mendemo, membubarkan pengajian yang notabene juga orang Islam, sungguh miris orang jahil murokab",2025-07-07T14:01:47Z,0
@DENISAPUTRO-n9l,"Iyalah kita pisah aja , 
kan dukungan negara super power banyak",2025-07-07T14:01:42Z,0
@KomangKoming-ew1tq,Salam Rahayu PakGuru,2025-07-07T14:01:17Z,0
@Subroto-fz3zb,MUI BUBARKAN SAJA GA GUNA KALO MAU BIKIN PAI ( PERSATUAN AGAMA INDONESIA),2025-07-07T14:00:56Z,0
@samuelkallawaly,Nalar Rendah 😂😂😂😂,2025-07-07T14:00:42Z,0
@rahasiapriabahagia,"perlu diketahui bahwa, orang2 yg kemarin terlibat dalam kerusuhan (intimidasi&persekusi) rumah retreat di sukabumi, semua pelakunya bukan orang islam. karena orang islam yg asli itu damai, seperti arti dari kata islam itu sendiri. (islam dari kata salam yg berarti damai). maaf harus jujur di katakan bahwa, orang2 yg terlibat sekaligus dalang & provokator dibalik pengrusakan tsb adalah orang2 kafir (tertutup) yg sesungguhnya. kerukunan antar umat beragama itu dilindungi negara, sudah menjadi tugas negara untuk memastikan semua berjalan aman & kondusif. hak hidup beragama & beribadah itu dijamin & dilindungi oleh negara. jika ada orang yang melakukan intimidasi & persekusi terhadap orang yang sedang beribadah entah agama apapun itu itu adalah bentuk pelanggaran HAM. dalam konteks ini, dimana peran menteri agama ? dimana kehadiran negara ? dimana tupoksi menteri hukum & HAM ? kemana MUI ? gimana sikap menteri sosial ? apa fungsinya ? jangankan ngurus negara ngurus konflik agama aja selalu gagal !
ingat !! indonesia bukan negara islam ! indonesia hanya negara mayoritas pemeluk islam (itupun cuma islam KTP) dari jumlah populasi. indonesia adalah negara majemuk, mau sampe kapan orang2 yg beragama selain islam merasa tidak aman di negara sendiri ?
udah mah izin bikin bangunan tempat ibadah sangat sulit, sekalinya ibadah dirumah sendiri aja digeruduk. masa orang mau ibadah yg urusannya personal sm Tuhan harus izin dulu !?
beginilah jadinya kalo agama dijadikan ORGANISASI. yg terjadi adalah berakhir sebagai alat untuk menghakimi & menyakiti !
suatu saat agama akan ditinggalkan, karena karena para pemuka & pemeluknya tidak becus menjawab apalagi menangani persoalan dalam kehidupan.",2025-07-07T14:00:14Z,0
@ariedolancoy9038,Heboh terbongkar aktor pelakunya di @smartlapak channel bersama KDM,2025-07-07T13:59:37Z,0
@TS-nc1lr,"Jangan heran orang"" non muslim yang mampu akan menyekolahkan   anak"" mereka diluar negri sampai pintar dan kalo lulus mereka akan berkarya diluar negri, lalu para pengusaha lebih senang investasi diluar negri. Ini sudah terjadi, contohnya vietnam ekonominya tumbuh 8%, investor pada masuk bawa modal. Di Indonesia  pengangguran bejibun, pelamar kerja di job fair antrian puanjang banget......dan situasi terus memburuk 😮😮😮",2025-07-07T13:59:27Z,0
@sethbezaleel1520,"Ini bukan persoalan agama, lebih dari itu dari dulu ini adalah settingan dari asing supaya bangsa ini bangsa yg tdk beradab, bodoh dan terbelakang, biar apa? Biar bangsa ini tetap menjadi babu di negri sendiri, bayangkan kalau hal semacam ini tdk ada di bumi Indonesia ini, maka bangsa ini akan menjadi bangsa bermartabat, pintar dan berbudaya. Selamat malam konoha.",2025-07-07T13:59:15Z,0
@youtubesurfer3,"6:23, ok pak guru, sekedar contoh aja ga masalah🤣🤣",2025-07-07T13:59:09Z,0
@MrDevicz,"Jangan bicara agama kepadaku, tapi perlihatkan agama mu dengan sikap dan tingkah lakumu.",2025-07-07T13:59:06Z,0
@DyahAyuSulistyorini-v5b,Sulit Indonesia 😂😂😂😂😂😂😂,2025-07-07T13:58:54Z,0
@LeoNidas-ik7wf,Polisi dan Intel pasti bisa tangkap provokatornya bahkan dalang dibalik peristiwa ini.....,2025-07-07T13:58:36Z,0
@soudakun-65,"Murni rekayasa inimah. Kan udah diwanti wanti berulang kali ada pihak2 yg ingin memecah belah rakyat Indonesia. Dari maslah suku (munculnya jawa hama) , msalah agama ( udah dari sejak lama) , mslah politik ( munculnya kadrun dan cebong) serta berbagai macam isu lain. Hati-hati kawan. Perusakan gereja, anjing masuk mesjid, dll itu adlah kejadian2 rawan settingan",2025-07-07T13:58:22Z,0
@PaulJohn-uy5ds,"Gereja / Kristen sejak awal ditindas dan di bantai, tapi yang terjadi dalam penindasan kuwasa Allah bekerja, .... Gereja bertumbuh pesat, ini membuktikan segala tipudaya iblis gak pernah bisa mengelabuhi Tuhan Yesus. 
Mana ada roh roh yang dianggap Allah yang seimbang dg Tuhan Yesus....?",2025-07-07T13:58:20Z,0
@ArifinEkoHartono,Anda sangat pemberani Pak Guru ❤❤,2025-07-07T13:58:14Z,0
@MahmudMad-x4y,Gw suka kata pak gembul sekelompok bapak² yg gk ada kerjaan dan ini fakta😂mereka tulang punggung keluarga udah miskin bikin rusuh akhirnya masuk penjara😂kan goblok,2025-07-07T13:57:25Z,1
@wonggede,"Diakhir video nya, satire nya sungguh membagongkan, wkwkwk",2025-07-07T13:56:50Z,0
@bucha467,Terima kasih pak Guru Gembul .. 🙏,2025-07-07T13:56:33Z,0
@Gilangswandika,"gw stuju, bapak2 itu harus ganti rugi,,,, ke NEGARA!",2025-07-07T13:56:06Z,0
@faisalraihan2315,Kek nya emang sering ya bagian daerah jakarta sama jabar anti toleransi apakah mereka hama sesungguhnya daripada jatim dan jateng yang dikatain hama tapi toleransinya tinggi?,2025-07-07T13:56:03Z,0
@yohanesolatokan4914,"Luar biasa dan terimkasih Guru Gembul,, klu semua ustad ky Guru Gembul ini mk alangkah indahnya toleransi beragama di negara kita...❤🎉",2025-07-07T13:55:30Z,0
@msgv_nem7847,Trimakasi pak Guru🙏😇,2025-07-07T13:55:05Z,0
@pietermanuel521,"14:10 izin mengutip pernyataannya mas, bagian ini saya setuju. Negara dalam hal pemerintahannya mulai kehilangan wibawa dalam mempertahankan pilar² Pancasila. Dan perlahan² negara ini bisa tergerus dan runtuh kalo 5 dasar ini mulai goyah dan tidak dipertahankan. Masihkah NKRI ini dapat dipertahankan~",2025-07-07T13:54:13Z,0
@Bayy4u,katanya bhineka tunggal ika? tapi ko...,2025-07-07T13:53:54Z,0
@davidosbourne4747,"*_Jika kebencian dapat dikonversikan menjadi energi listrik, dunia ini akan terang benderang_* .
⭐⭐⭐ _Nikola Tesla_ ⭐⭐⭐",2025-07-07T13:53:38Z,0
@remiyeuyanan5821,"Islam sampah masyarakat, dan bertentangan dengan Pancasila, UUD 1945 dan Bhineka Tunggal Ika.",2025-07-07T13:53:25Z,0
@suryawansurya88,kasus ini sdh viral diluar negeri. dan di share ribuan di X,2025-07-07T13:53:15Z,0
@AlbertusPanji,Mmg KLO menyangkut mslh agama justru minoritas akan TDK terjamin polisi TDK akan membela tp KLO minoritas yg  melawan justru minoritas akan salah SPT org yg minta toa dikecilkan saja di tuduh penodaan agama. Mmg susah untuk berbuat baik. Slm masih hidup sebaiknya saling menghormati. KLO agama itu sangunya km kelak diachir hidupmu,2025-07-07T13:52:45Z,0
@wasiskuncoro2369,GURUKU CERDAS  MANTAP,2025-07-07T13:52:19Z,0
@rudihartanto7405,Pokoknya tidak boleh hanya berheti di titik ganti Rugi!!! Hrus lanjut k ranah hukum yg adil,2025-07-07T13:52:13Z,0
@suryawansurya88,kristenphobia,2025-07-07T13:51:44Z,0
@mikhael3372,"Pak gugem, tlg laporkan berita ini ke Fadli zonk y, jgn2 persekusi agama yg berulang2 di Konoha di tulis dlm sejarah adl "" rumor"" 😊",2025-07-07T13:51:42Z,0
@selee_6093,"Pak guru jujur saya capek dengan arus informasi, hasil analisis semua orang mengenai ini, opini semua orang, berbeda dengan zaman dahulu yang disebut orang pintarlah yang menjelaskan apa yang terjadi ke masyarakat. Pak guru tolong lebih perbanyak fundamental cara berfikir pak, biar ketika menghadapi seperti ini orang dapat berpikir sendiri, tidak ikut ikutan pikiran orang lain",2025-07-07T13:51:37Z,0
@tamaramichaelannie,"ngeri sekali jadi orang Kristian di Indonesia,,, sampai aku tua nanti aku tidak pernah lelah memberi nasihat kepada anak² dan cuc² agar berhati-hati dengan orang Islam,, orang Islam sangat kejam kepada orang-orang orang Kristian di Indonesia... Ya tuhanku, Allah bapa yang kami kenal di dalam Yesus kristus, lindungi lah umat Kristian di Indonesia sana, bukalah hati para pembenci Kristian disana, agar mereka sadar bahawa perbuatan mereka sangat salah, dan tunjukkan juga kepada mereka jalan kebenaran dan hidup.. Amin 🙏",2025-07-07T13:51:21Z,1
@153media,"Berdoa kepada Tuhan Ijinnya sama Manusia, Wooow.... tuhan g ada apa-apanya",2025-07-07T13:50:52Z,0
@verysasongko3223,"Saya tidak menemukan komentar ""Sunda"" Sebagaimana kalau ini terjadi dari suku ""JAWA""",2025-07-07T13:50:37Z,0
@JesseRandy-qg2dc,"Gembul nte, demi konten dan view nte bikin Thumbnail berbau Provokasi. Nte memFraming konten nte negatif, nte juga provokator Gembul, konten anda Thumbmail nya provokasi. Apa ga malu nte sebagai orang islaim bikin Thumnail kaya gitu. Dan nte lihat tuh video KDM, kades desa tangkil bilang si Wendi ga terbukti berikan uang 100 juta itu ke mushola2 di desa itu. Gw juga ga terima kalo ada gereja di kampung gw, kalo mau bikin gereja di kota aja, warga desa punya hak untuk melarang, karena itu desa mereka.",2025-07-07T13:50:31Z,0
@wensalexanderBoyangan,"Maaf yg Guru Gembul sampaikan cuman Retrorika alias Teori belaka, krn Fakta-nya berbanding terbalik dgn Kenyataan... di Konoha ini kasus Intoleransi sgt marak terjadi yg Notabene para Pelaku-nya adlh Kelompok, oknum yg mengatas-namakan Ajaran ""Rahmat bagi Semesta"" ...
Soal MUI sebenarnya ngga ada gunanya mereka semua itu, krn Faktanya disitu-lah sarang dari oknum2 Intoleran yg sebenarnya...",2025-07-07T13:50:17Z,0
@Fatbryan,Baru TAU indonesia NEGARA KHUSUS MUSLIM. Wkkwwkkwkwkwkwkkwkwkwkkwkwkwkkwkwkwkkwkwkkwkkwkwkwkwk,2025-07-07T13:50:07Z,0
@sethbezaleel1520,Parah lu... Jangan jujur banget napa? 😂😂😂😂,2025-07-07T13:50:03Z,0
