author,text,published_at,like_count,clean_text,label_sentimen
@endroatmodjo7780,Betullll... Agama lain di Indonesia ini tdk blh beribadah di rmhnya sendiri... Bahkan sdh sring trjdi Pengrusakan Rmh bahkan banyak korban di aniaya.. Smntr yg berAgama islam ketika beribadah mlh menggunakan fasilitas umum seenaknya.. Jalan Raya di tutup utk Sholat ?! HAM mana HAM ?!? 💔☠️🇮🇩🇮🇩🇮🇩,2025-07-07T10:16:48Z,0,Betull Agama lain di Indonesia ini tdk blh beribadah di rmhnya sendiri Bahkan sdh sring trjdi Pengrusakan Rmh bahkan banyak korban di aniaya Smntr yg berAgama islam ketika beribadah mlh menggunakan fasilitas umum seenaknya Jalan Raya di tutup utk Sholat ?! HAM mana HAM ?!?,negative
@pegangviolingultom6960,harus diusut dalangnya provokatornya,2025-07-07T10:16:45Z,0,harus diusut dalangnya provokatornya,negative
@kriss5218,Semoga Pak Guru sehat selalu. Amin...,2025-07-07T10:16:33Z,0,Semoga Pak Guru sehat selalu Amin,neutral
@acecombat9165,"Agama itu ada biar org menjdi lebih baik, tapi agama yg itu malah ajarannya suka jelekin agama yg lain... Merasa benar sendiri dan kebanyakan anarkis",2025-07-07T10:15:52Z,0,Agama itu ada biar org menjdi lebih baik tapi agama yg itu malah ajarannya suka jelekin agama yg lain Merasa benar sendiri dan kebanyakan anarkis,negative
@BalthasarAsa-nu5xq,Mantap kk guru...,2025-07-07T10:15:50Z,0,Mantap kk guru,positive
@LockheartTifa,"Jawa barat paling intoleran bener deh..itu sdmnya udh bukan mundur lgi sih..tapi ambless..sok paling agamis sok metak2in bener salah orang..tapi msyrakatnya paling banyak ada di pnti pijat,lokalisasi,sam hiv tertinggi se indonesia,statistik cerai paling banyak di jabar..sdmnya cuma 15% kali yang bener2 beres selebihnya jangan2 bener2 yang udik dan bodoh",2025-07-07T10:15:33Z,0,Jawa barat paling intoleran bener deh itu sdmnya udh bukan mundur lgi sih tapi ambless sok paling agamis sok metakin bener salah orang tapi msyrakatnya paling banyak ada di pnti pijat lokalisasi sam hiv tertinggi se indonesia statistik cerai paling banyak di jabar sdmnya cuma kali yang bener beres selebihnya jangan bener yang udik dan bodoh,negative
@LarmawasiSinaga,Memang orang yang makan Babi itu jauh lebih cerdas dan lebih agamis dari para perusuh biadab itu.. Memalukan sekali orang biadab yg mabok kencing unta dari Arab dan yg menikahi anak kecil umur enam tahun.. Malukan...,2025-07-07T10:15:25Z,0,Memang orang yang makan Babi itu jauh lebih cerdas dan lebih agamis dari para perusuh biadab itu Memalukan sekali orang biadab yg mabok kencing unta dari Arab dan yg menikahi anak kecil umur enam tahun Malukan,negative
@faefaelany,"Suka dengan kalimat ini, "" Bagaimana Mungkin Lembaga Keagamaan memiliki sifat seperti itu""",2025-07-07T10:15:22Z,1,Suka dengan kalimat ini Bagaimana Mungkin Lembaga Keagamaan memiliki sifat seperti itu,negative
@aleo0864,"Hal seperti ini yang di cemooh International, Indonesia negara yang paling besar teriak untuk bela palestina karena kemanusiaan, tapi Indonesia tidak bisa urus kejadian intoleransi di negaranya sendiri.
Mending PEMERINTAH DIAM DAN STOP TERIAK DI DUNIA UNTUK BELA PALESTINA selama tidak mampu mengurus dengan tegas kejadian2  INTOLERANSI di negara nya sendiri.",2025-07-07T10:15:02Z,0,Hal seperti ini yang di cemooh International Indonesia negara yang paling besar teriak untuk bela palestina karena kemanusiaan tapi Indonesia tidak bisa urus kejadian intoleransi di negaranya sendiri Mending PEMERINTAH DIAM DAN STOP TERIAK DI DUNIA UNTUK BELA PALESTINA selama tidak mampu mengurus dengan tegas kejadian INTOLERANSI di negara nya sendiri,negative
@ws3387,"Padahal Allah sang pencipta , Allah yg maha kuasa , Allah yg maha kasih , memberikan kebebasan kepada manusia , anehnya kok ada orang yg merasa melebihi wewenang Allah yg maha kuasa , aneh .
Tapi , ya , begitulah , menghadapi orang"" yg merasa bumi ini milik kelompoknya",2025-07-07T10:15:00Z,0,Padahal Allah sang pencipta Allah yg maha kuasa Allah yg maha kasih memberikan kebebasan kepada manusia anehnya kok ada orang yg merasa melebihi wewenang Allah yg maha kuasa aneh Tapi ya begitulah menghadapi orang yg merasa bumi ini milik kelompoknya,negative
@mariamananingrum9801,Jangan kuatir saudara saudariku TUHAN kita HIDUP. Pembalasan adalah hak TUHAN. Ibadah tdk menghasilkan iri hati dan kebencian....,2025-07-07T10:14:24Z,1,Jangan kuatir saudara saudariku TUHAN kita HIDUP Pembalasan adalah hak TUHAN Ibadah tdk menghasilkan iri hati dan kebencian,negative
@YusufKarel-b7r,"Aloh huakbar bakar, rusak, usir, bunuh, itu adalah islam",2025-07-07T10:14:13Z,0,Aloh huakbar bakar rusak usir bunuh itu adalah islam,negative
@Divanoimanuel,BAGUSNYA INDONESIA DIBAGI 2 TIMUR DAN BARAT SPY AMAN,2025-07-07T10:14:13Z,0,BAGUSNYA INDONESIA DIBAGI TIMUR DAN BARAT SPY AMAN,negative
@mfhary278,Islam agama cinta damai...preeeettttt....jir...,2025-07-07T10:14:09Z,0,Islam agama cinta damai preett jir,positive
@wahyuchandra737,kasus intoleransi di Jawabarat tentu hal yg wajar. Jawabarat adalah propinsi yg sangat intoleran. Pemerintah daerah dan Aparat keamanan jadi pengecut dan banci ketika berhadapan dg kaum intoleran,2025-07-07T10:14:06Z,0,kasus intoleransi di Jawabarat tentu hal yg wajar Jawabarat adalah propinsi yg sangat intoleran Pemerintah daerah dan Aparat keamanan jadi pengecut dan banci ketika berhadapan dg kaum intoleran,negative
@siminsimen3399,otaknya gk mampu nerima kristen nymbah yesus.itu urusan agama mreka,2025-07-07T10:13:47Z,0,otaknya gk mampu nerima kristen nymbah yesus itu urusan agama mreka,negative
@ytgembelgaming8162,Dalangnya agamanya apa??? sudah jelas orang islaam !! benar2 nekat yang nyataaaaaaa tapi bagusnya guru gembul ini kasih cara orang islam supaya berpura2 jadi orang kristen untuk merusak mesjid supaya dapet sumbangan + biar orang kristen di hujat. ya memang ini ajaran yang sesungguhnya ya ,2025-07-07T10:13:36Z,0,Dalangnya agamanya apa?? sudah jelas orang islaam !! benar nekat yang nyataa tapi bagusnya guru gembul ini kasih cara orang islam supaya berpura jadi orang kristen untuk merusak mesjid supaya dapet sumbangan biar orang kristen di hujat ya memang ini ajaran yang sesungguhnya ya,negative
@ErikNugraha-k8m,Beruntung saya punya teman2 muslim yg baik Amin...,2025-07-07T10:13:33Z,29,Beruntung saya punya teman muslim yg baik Amin,positive
@srimulcah,Mui isinya org2 Hti,2025-07-07T10:13:20Z,0,Mui isinya org Hti,negative
@RD.11,Kenapa orang islam takut dengan agama laen...dan selalu mengusik agama laen...kadang suka terjadi hal hal seperti ini..atau suka di larang membangun gereja..sebuah pertanyaan besar bagi saya...apakah orang muslim indonesia takut iman nya goyah atau takut pindah agama...atau takut agama laen lebih maju dan dominan...padahal indonesia adalah mayoritas muslim...lalu apa yg harus di takuti...ibarat kan yahudi berdiri di antara orang orang arab...seharus nya yg takut yahudi nya...sama sperti kristen hindu bUdha yg di kelilingi mayoritas islam...tapi sebalik nya mayoritas malah merasa terganggu dan terusik serta menjadi sebuah rasa ketakutan terhdap agama laen..yg pengikut nya dan jamaat nya dikit..apakah mayoritas setakut itu...??saya selalu bertanya...kita mayoritas...pengajian musohlah masjid cermah di mana mana...tapi terkadang kita meribut kan dan debat dengan agama laen...Apakah iman kita selemah itu...ketika ada agama laen yg ada di sekililing kita ..lalu kita akan murtad dan pindah agama...apakah pemahaman dan pemikiran mayoritas muslim indonesia setakut itu selemah itu..keyakinan nya...ini sangat lucu...sekali...,2025-07-07T10:12:57Z,0,Kenapa orang islam takut dengan agama laen dan selalu mengusik agama laen kadang suka terjadi hal hal seperti ini atau suka di larang membangun gereja sebuah pertanyaan besar bagi saya apakah orang muslim indonesia takut iman nya goyah atau takut pindah agama atau takut agama laen lebih maju dan dominan padahal indonesia adalah mayoritas muslim lalu apa yg harus di takuti ibarat kan yahudi berdiri di antara orang orang arab seharus nya yg takut yahudi nya sama sperti kristen hindu bUdha yg di kelilingi mayoritas islam tapi sebalik nya mayoritas malah merasa terganggu dan terusik serta menjadi sebuah rasa ketakutan terhdap agama laen yg pengikut nya dan jamaat nya dikit apakah mayoritas setakut itu ??saya selalu bertanya kita mayoritas pengajian musohlah masjid cermah di mana mana tapi terkadang kita meribut kan dan debat dengan agama laen Apakah iman kita selemah itu ketika ada agama laen yg ada di sekililing kita lalu kita akan murtad dan pindah agama apakah pemahaman dan pemikiran mayoritas muslim indonesia setakut itu selemah itu keyakinan nya ini sangat lucu sekali,negative
@10ponswords,"Di video ini, tampak sekali Pak Guru menahan geram dan amarahnya. Saking biadabnya kelakuan mereka. 😢",2025-07-07T10:12:43Z,1,Di video ini tampak sekali Pak Guru menahan geram dan amarahnya Saking biadabnya kelakuan mereka,negative
@XiVeve,"Saya sudah menduga uang ganti rugi itu tidak akan dipakai oleh pemilik vila karena kesannya jadi bantuan yang diperlukan hanya uang dan bisa jadi pemilik vila dan peserta retreat malah tersinggung juga. Karena perkaranya bukan duit, tentang intoleransi dan tindakan anarkisnya. Saya juga nggak agree Pak KDM kasih duit , karena seharusnya yang merusak yang mengganti duit. Harusnya ajarkan ke mereka bahwa berani merusak/menghilangkan harus berani bertanggungjawab. Kesannya jadi kayak pak KDM tidak mengajarkan/mendidik para perusak ini untuk melakukan nilai itu.",2025-07-07T10:12:21Z,0,Saya sudah menduga uang ganti rugi itu tidak akan dipakai oleh pemilik vila karena kesannya jadi bantuan yang diperlukan hanya uang dan bisa jadi pemilik vila dan peserta retreat malah tersinggung juga Karena perkaranya bukan duit tentang intoleransi dan tindakan anarkisnya Saya juga nggak agree Pak KDM kasih duit karena seharusnya yang merusak yang mengganti duit Harusnya ajarkan ke mereka bahwa berani merusak menghilangkan harus berani bertanggungjawab Kesannya jadi kayak pak KDM tidak mengajarkan mendidik para perusak ini untuk melakukan nilai itu,negative
@Ahmadrebon,Semoga kejadian ini yang terakhir kali.kedepan nya kita saling menghargai dan menghormati sesama umat beragama.,2025-07-07T10:12:16Z,0,Semoga kejadian ini yang terakhir kali kedepan nya kita saling menghargai dan menghormati sesama umat beragama,neutral
@titin3242,"Melihat, salib di turunkan untuk merusak dan di rusak sedih dan sakit rasanya membayangkan  seakan akan itu yesus yg sedang di aniaya.",2025-07-07T10:12:16Z,0,Melihat salib di turunkan untuk merusak dan di rusak sedih dan sakit rasanya membayangkan seakan akan itu yesus yg sedang di aniaya,negative
@YusufKarel-b7r,Ya islam itu jahat,2025-07-07T10:12:16Z,0,Ya islam itu jahat,negative
@paryno,Kenapa retreat para menteri dan kepala daerah gak ada yg nggruduk... gak berani kali ya... beraninya sm minoritas,2025-07-07T10:12:01Z,0,Kenapa retreat para menteri dan kepala daerah gak ada yg nggruduk gak berani kali ya beraninya sm minoritas,negative
@sanjayatv9064,mabok agama mereka guru,2025-07-07T10:11:59Z,0,mabok agama mereka guru,negative
@Okecoy80,"Tdk sdikit  kjadian2 sprti ini terjadi dijabar. Didepok pun msh hangat berita trjadi penolakan pembangunan gereja. Ada apa ya dgn jabar??
Knp tdk bs sprti jateng/jatim yg jarang  trjadi kejadian sprti ini?? 😅",2025-07-07T10:11:56Z,0,Tdk sdikit kjadian sprti ini terjadi dijabar Didepok pun msh hangat berita trjadi penolakan pembangunan gereja Ada apa ya dgn jabar?? Knp tdk bs sprti jateng jatim yg jarang trjadi kejadian sprti ini??,negative
@charlesmanurung2220,pak RT dan Kades layak diCurigai sebagai Provokator... sebab kegiatan tsb sdh di laporkan ke RT,2025-07-07T10:11:55Z,0,pak RT dan Kades layak diCurigai sebagai Provokator sebab kegiatan tsb sdh di laporkan ke RT,negative
@Dahneo1570,"Meski masih Muslim tapi sayapun sangat terganggu dg suara toa dan sound yg selalu berbunyi tak mengenal waktu hingga anak² gak fokus belajar, orang sakitpun tak bisa istirahat busyet deh makhluk² ini.",2025-07-07T10:11:34Z,1,Meski masih Muslim tapi sayapun sangat terganggu dg suara toa dan sound yg selalu berbunyi tak mengenal waktu hingga anak gak fokus belajar orang sakitpun tak bisa istirahat busyet deh makhluk ini,negative
@adrisanjaya5777,"Akibat tidak sekolah itu bang.
Kalau sekolah otaknya pasti cerdas, itu ciri manusia Primitif.",2025-07-07T10:11:26Z,0,Akibat tidak sekolah itu bang Kalau sekolah otaknya pasti cerdas itu ciri manusia Primitif,negative
@ManahatSitorus-rj2dh,"Guru gembul mencerdaskan semua orang, Saya sangat setuju komentar GG ttang  uang sumbangan dari KDM, semoga Jabar maju terus dan saling menghargai.",2025-07-07T10:10:57Z,1,Guru gembul mencerdaskan semua orang Saya sangat setuju komentar GG ttang uang sumbangan dari KDM semoga Jabar maju terus dan saling menghargai,positive
@rescahandrayani5306,"Sy Pribumi Di Indonesia Ini, Tpi Mengapa Sy tak Mendapat Hak Sy Sebagai keyakinan Yg Saya Anut.   ada Apa Dengan  Indonesia Ini.",2025-07-07T10:10:45Z,0,Sy Pribumi Di Indonesia Ini Tpi Mengapa Sy tak Mendapat Hak Sy Sebagai keyakinan Yg Saya Anut ada Apa Dengan Indonesia Ini,negative
@mochsaleh8114,"Semoga klompok perusuh dan profokatornya disikat habis agar negri ini damai usir rizik dari nkri ,tsk nya ada dari p.a.c. partai mirah",2025-07-07T10:10:43Z,0,Semoga klompok perusuh dan profokatornya disikat habis agar negri ini damai usir rizik dari nkri tsk nya ada dari p a c partai mirah,negative
@samheru4728,Andaikan semua orang muslim seperti guru gembul pemikirannya tentu sangat mulia di mata orang non muslim,2025-07-07T10:10:30Z,75,Andaikan semua orang muslim seperti guru gembul pemikirannya tentu sangat mulia di mata orang non muslim,positive
@agustinusignatdeswanto5673,Mui cuma lembaga 😂😂,2025-07-07T10:10:23Z,0,Mui cuma lembaga,neutral
@Kirikanan5370,"Muslimin di wilayah jawa barat emang gitu, keras!!",2025-07-07T10:09:46Z,0,Muslimin di wilayah jawa barat emang gitu keras!!,negative
@asmunip2704,"1. Tidak ada pembenaran dalam Islam untuk menyerang non-Muslim yang tidak memerangi atau melanggar perjanjian.
2. Pelaku kekerasan/intimidasi berdosa besar dan melanggar prinsip keadilan Islam.
3. Negara wajib melindungi semua warga, termasuk non-Muslim, sebagaimana dicontohkan Nabi ﷺ dalam Piagam Madinah.
Kasus di Sukabumi jelas bertentangan dengan syariat. Islam menuntut tegaknya hukum secara adil, baik untuk Muslim maupun non-Muslim.",2025-07-07T10:09:38Z,1,Tidak ada pembenaran dalam Islam untuk menyerang non Muslim yang tidak memerangi atau melanggar perjanjian Pelaku kekerasan intimidasi berdosa besar dan melanggar prinsip keadilan Islam Negara wajib melindungi semua warga termasuk non Muslim sebagaimana dicontohkan Nabi dalam Piagam Madinah Kasus di Sukabumi jelas bertentangan dengan syariat Islam menuntut tegaknya hukum secara adil baik untuk Muslim maupun non Muslim,negative
@malthindassekerony705,Percuma saja pak nanti juga akan di bebaskan palingan di tahan sebentar saja. Yg terpenting adalah bagaimana penanganannya tentang SIMBOL SALAIB yang dipakai untuk alat penghancuran rumah tersebut sementara salib adalah lambang SAKRAR kepercayaan kami pak. Kalau rumah saja itu hal biasa yg sdh sering dilakukan nah bagaimana dengan LAMBANG SALIB yang di gunakan sebagai alat pengrusakan tersbut. Ini yang harus di angkat pak. Menurut hemat saya semua adalah rekayasa. Pertanyaan apakah minoritas ini bukan bangsa Indonesia ya?,2025-07-07T10:09:37Z,0,Percuma saja pak nanti juga akan di bebaskan palingan di tahan sebentar saja Yg terpenting adalah bagaimana penanganannya tentang SIMBOL SALAIB yang dipakai untuk alat penghancuran rumah tersebut sementara salib adalah lambang SAKRAR kepercayaan kami pak Kalau rumah saja itu hal biasa yg sdh sering dilakukan nah bagaimana dengan LAMBANG SALIB yang di gunakan sebagai alat pengrusakan tersbut Ini yang harus di angkat pak Menurut hemat saya semua adalah rekayasa Pertanyaan apakah minoritas ini bukan bangsa Indonesia ya?,negative
@LarmawasiSinaga,"Mereka itu perusuh yg mabok agama Islam. Bangga dengan ajaran yg menyesatkan manusia yg menyuruh berbuat intoleran terhdp non muslim yg mereeka sangat sangat membenci ajaran Kristus dan mereka sungguh biadab dan merasa agamanya yg paling benar. Tapi melihat kejadian ini justru orang yg cerdas ltahu ajaran yg benar itu yg mana. Kalau merusak bangunan orang lain atas nama agama berti ajaran agamanya sangat SESAT dan tdk boleh ditolerir. Harus segera dibersihkan dan diproses di pengadilan umum dan pengadilan agama, karna mereka penista agama. Coba bayangkan kalau Tuhan Yesus murka, mungkin waktu dekat para perusuh ini akan musnah dan celaka, . Hati hatilah kalian yg berani menghina salib Tuhan Yesus. ,.",2025-07-07T10:08:52Z,0,Mereka itu perusuh yg mabok agama Islam Bangga dengan ajaran yg menyesatkan manusia yg menyuruh berbuat intoleran terhdp non muslim yg mereeka sangat sangat membenci ajaran Kristus dan mereka sungguh biadab dan merasa agamanya yg paling benar Tapi melihat kejadian ini justru orang yg cerdas ltahu ajaran yg benar itu yg mana Kalau merusak bangunan orang lain atas nama agama berti ajaran agamanya sangat SESAT dan tdk boleh ditolerir Harus segera dibersihkan dan diproses di pengadilan umum dan pengadilan agama karna mereka penista agama Coba bayangkan kalau Tuhan Yesus murka mungkin waktu dekat para perusuh ini akan musnah dan celaka Hati hatilah kalian yg berani menghina salib Tuhan Yesus,negative
@Ajun-y7t,Orang cidahu gk ngerti artinya retret,2025-07-07T10:08:41Z,0,Orang cidahu gk ngerti artinya retret,negative
@mikerofone1183,Malaysia negara islam tapi gak  pernah dengar ada umat  kristian di geruduk waktu beribadah… saya tinggal di malaysia,2025-07-07T10:08:16Z,0,Malaysia negara islam tapi gak pernah dengar ada umat kristian di geruduk waktu beribadah saya tinggal di malaysia,negative
@alitlasmana3613,Kalaupun vila itu memang benar gereja dan digunakan utk beribadah lalu masalahnya apa??.. Beragama kok jadi semakin goblok??,2025-07-07T10:08:01Z,0,Kalaupun vila itu memang benar gereja dan digunakan utk beribadah lalu masalahnya apa?? Beragama kok jadi semakin goblok??,negative
@ichthys1575,"Jika terjadi intoleransi terus-menerus dari mayoritas terhadap minoritas, dan pemerintah cenderung 'membiarkan' hal ini terjadi di akar rumput, apa yang akan terjadi dengan keberlanjutan NKRI Pancasila?",2025-07-07T10:07:53Z,0,Jika terjadi intoleransi terus menerus dari mayoritas terhadap minoritas dan pemerintah cenderung membiarkan hal ini terjadi di akar rumput apa yang akan terjadi dengan keberlanjutan NKRI Pancasila?,negative
